   DJI_0979.JPG      8800.000    0
         100355        5466.771         435.688       0
         100357       -5917.073        -566.895       0
         100358       -5879.180        -580.015       0
         100359       -4239.506        -408.502       0
         100360       -3902.640        -243.299       0
         100361       -2034.168        -553.041       0
         100362       -1397.140        -584.317       0
         100363         -44.307         -58.608       0
         100364         -73.171         -23.371       0
         100365         315.785        -515.692       0
         100366        1272.874        -377.044       0
         100367        1319.840        -324.129       0
         100368        3962.558          -2.128       0
         100369        4202.153        -212.919       0
         100370        4489.947        -304.918       0
         100372       -5800.637        -807.800       0
         100373       -4935.130       -1071.862       0
         100374       -4175.322       -1029.333       0
         100375       -3833.687        -803.231       0
         100376       -2969.619        -762.156       0
         100377       -1717.728        -715.245       0
         100378       -1532.483        -836.897       0
         100379       -1356.403       -1070.146       0
         100380         -33.252        -976.013       0
         100381         395.835        -802.927       0
         100382         292.215       -1149.596       0
         100383        3305.469        -862.040       0
         100384        4188.097        -694.276       0
         100385        3980.176        -621.163       0
         100386       -5555.854       -1267.457       0
         100387       -5004.138       -1668.335       0
         100388       -4688.731       -1766.259       0
         100389       -4095.597       -1292.048       0
         100390       -3179.030       -1667.191       0
         100391       -3663.852       -1719.242       0
         100392       -2675.507       -1296.407       0
         100393       -2000.602       -1694.360       0
         100394       -2070.880       -1443.656       0
         100395         -59.486       -1661.807       0
         100396          35.678       -1609.984       0
         100398        2924.538       -1594.447       0
         100399        3587.314       -1757.336       0
         100400        3594.871       -1446.481       0
         100401        4731.896       -1298.800       0
         100402        5235.371       -1763.518       0
         100404       -6065.926       -2125.934       0
         100405       -5427.254       -2065.832       0
         100406       -4120.714       -2073.906       0
         100407       -3704.943       -1837.734       0
         100408       -2977.998       -1870.354       0
         100409       -1287.305       -1808.877       0
         100410        -899.859       -2218.163       0
         100411        -406.694       -1845.661       0
         100412        -620.602       -1969.563       0
         100413         270.452       -2027.619       0
         100414         585.012       -2164.715       0
         100415         950.143       -1881.437       0
         100416        1043.379       -2230.542       0
         100417        1743.016       -2111.149       0
         100418        2685.329       -1962.327       0
         100419        3843.643       -1991.732       0
         100420        4372.790       -1896.720       0
         100421        4862.482       -2160.207       0
         100422        5866.874       -2242.657       0
         100423       -5864.531       -2931.353       0
         100424       -4846.697       -2863.321       0
         100425       -4651.517       -2736.381       0
         100426       -3386.931       -2631.640       0
         100427       -3399.900       -2691.572       0
         100428       -2977.586       -2928.926       0
         100429       -3140.030       -2783.188       0
         100430       -2148.851       -2626.080       0
         100431       -1194.203       -2592.833       0
         100432        -463.809       -2558.573       0
         100433         904.435       -2950.292       0
         100434        2003.187       -2581.207       0
         100435        2389.574       -2917.209       0
         100436        2694.875       -2740.899       0
         100437        3317.115       -2814.689       0
         100438        3915.111       -2772.076       0
         100439        5940.630       -2864.633       0
         100440       -5017.404       -2988.243       0
         100441       -3454.496       -3151.472       0
         100442       -3272.380       -3097.772       0
         100443       -2889.274       -3065.947       0
         100444       -2091.267       -3097.390       0
         100445         436.245       -2988.816       0
         100446        1398.814       -3070.408       0
         100447        5903.047       -3011.172       0
         100448        6017.570       -3233.838       0
            -99
   DJI_0980.JPG      8800.000    0
         100001       -5458.149        2760.510       0
         100002       -5727.917        2768.659       0
         100003       -4029.175        2830.437       0
         100004       -3516.926        2756.036       0
         100005        -893.640        2889.261       0
         100006       -1047.726        2912.655       0
         100007         595.106        3099.680       0
         100008         616.892        2966.504       0
         100009        1523.831        2947.609       0
         100010        1335.142        2906.347       0
         100011        2731.303        2955.316       0
         100012        2808.810        3329.456       0
         100013        3556.119        2909.129       0
         100014        3174.004        3368.001       0
         100015        3002.812        3165.607       0
         100016        5232.364        3104.642       0
         100017       -5213.970        2635.676       0
         100018       -5566.933        2102.399       0
         100019       -4747.369        2353.248       0
         100020       -4577.184        2507.666       0
         100021       -3907.607        2683.398       0
         100022       -3359.583        2354.320       0
         100023       -2241.061        2615.552       0
         100024       -1148.162        2346.397       0
         100025       -1174.335        2553.701       0
         100026        -921.310        2675.097       0
         100027         -89.168        2809.078       0
         100028         643.794        2774.391       0
         100029        3618.222        2862.364       0
         100030        3572.496        2880.035       0
         100031       -6202.309        1544.457       0
         100032       -5549.102        1464.874       0
         100033       -4604.122        1902.743       0
         100034       -2150.211        1869.718       0
         100035       -1539.946        1734.350       0
         100036       -1528.535        1692.534       0
         100037        -290.091        2067.431       0
         100038         128.893        1855.368       0
         100039         785.865        1934.581       0
         100040        2434.488        1818.763       0
         100041        3972.669        2114.919       0
         100042        5605.564        1873.379       0
         100043        5540.050        1792.621       0
         100044       -5959.720        1231.886       0
         100045       -2268.093        1302.456       0
         100046       -2200.775        1555.224       0
         100047        -350.363        1617.190       0
         100048        -610.112        1470.015       0
         100049         304.360        1219.087       0
         100050         814.426        1387.287       0
         100051        2743.127        1553.959       0
         100052        2168.366        1475.824       0
         100053        3267.694        1293.063       0
         100054        4038.839        1557.847       0
         100055        5104.940        1353.330       0
         100056        5768.327        1134.878       0
         100057        5641.170        1238.610       0
         100058       -5450.938         547.088       0
         100059       -5233.779         755.370       0
         100060       -4515.001         313.383       0
         100061       -3129.581         703.934       0
         100062       -2469.979         586.601       0
         100063       -1888.608         552.465       0
         100064        -359.016         491.752       0
         100066         412.161         697.637       0
         100067         508.134         847.324       0
         100068        1283.535         522.650       0
         100069        1861.125         868.593       0
         100070        4365.498         787.026       0
         100071        5099.657         514.055       0
         100072        5493.120         431.849       0
         100073       -4453.481         266.945       0
         100074       -3622.463         270.095       0
         100075       -3249.936         -90.913       0
         100076       -1858.573         366.450       0
         100077       -1026.432         -21.243       0
         100078        -199.200         248.388       0
         100079        1350.131         135.551       0
         100080        1578.282         369.488       0
         100081        2704.707         -79.032       0
         100082        2639.053         191.690       0
         100083        3313.794         365.876       0
         100084        4425.760         419.459       0
         100085        5237.492          87.795       0
         100087       -5955.599        -718.523       0
         100088       -4564.337        -577.647       0
         100089       -3788.350        -410.892       0
         100090       -2606.696        -751.356       0
         100091       -2943.293        -741.514       0
         100092       -2487.953        -319.690       0
         100093       -1085.081        -549.789       0
         100094        -285.551        -769.951       0
         100095        -132.134        -328.374       0
         100096         173.532        -416.560       0
         100097         143.251        -639.402       0
         100098        1079.731        -533.737       0
         100099        3492.769        -730.428       0
         100100        3087.184        -767.652       0
         100101        4039.835        -347.650       0
         100102        4614.370        -766.768       0
         100103        5542.920        -612.356       0
         100104       -5926.663        -973.775       0
         100105       -5213.123       -1032.508       0
         100106       -5336.835       -1032.479       0
         100107       -3430.886       -1068.472       0
         100108       -3607.136       -1387.594       0
         100109       -2910.908       -1385.656       0
         100111       -2451.396       -1146.075       0
         100112       -1982.515       -1238.751       0
         100113       -1663.363        -915.505       0
         100114       -1536.324       -1336.933       0
         100115        -241.904        -886.728       0
         100116        1437.003       -1399.302       0
         100117        2373.737       -1490.230       0
         100118        3543.535        -906.737       0
         100119        3636.817       -1071.445       0
         100120        4369.304        -952.522       0
         100121        4724.124       -1234.183       0
         100122        5855.822        -679.766       0
         100123       -5536.315       -2057.141       0
         100124       -4869.385       -2086.844       0
         100125       -4149.494       -1694.366       0
         100126       -3318.042       -1954.249       0
         100127       -3182.363       -1883.422       0
         100128       -2771.227       -1593.884       0
         100129       -1812.575       -1908.435       0
         100130       -1238.061       -1599.063       0
         100131       -1557.673       -1664.385       0
         100132         420.200       -1742.159       0
         100133         677.887       -1734.699       0
         100134        1468.020       -1665.031       0
         100135        1592.798       -1510.884       0
         100136        2648.709       -2062.866       0
         100138        3440.211       -1574.808       0
         100139        5150.490       -1397.220       0
         100140        4662.272       -1788.382       0
         100141        6080.589       -1641.077       0
         100142        6014.220       -1588.722       0
         100143       -5290.667       -2696.237       0
         100144       -4602.211       -2609.783       0
         100145       -3739.476       -2476.593       0
         100146       -3083.577       -2455.411       0
         100147       -2006.547       -2108.545       0
         100149         -69.121       -2352.709       0
         100150         715.428       -2527.776       0
         100151         682.148       -2078.350       0
         100152        1791.563       -2175.468       0
         100153        2047.523       -2593.153       0
         100154        2769.358       -2398.189       0
         100155        2551.915       -2530.561       0
         100156        3228.706       -2331.979       0
         100158        4923.898       -2094.416       0
         100159        5750.500       -2180.267       0
         100160        5853.764       -2085.503       0
         100161       -5690.616       -3045.523       0
         100162       -5511.421       -2954.159       0
         100163       -2554.923       -2818.597       0
         100164        -893.984       -2852.264       0
         100165       -1131.233       -2826.333       0
         100166        -850.534       -2646.908       0
         100167         -20.803       -3007.302       0
         100168        1076.133       -3192.689       0
         100169        1733.545       -2754.178       0
         100170        2407.822       -2904.140       0
         100171        4097.182       -3029.135       0
         100172       -5613.241       -3503.879       0
         100173       -4998.450       -3669.198       0
         100174       -4606.446       -3675.375       0
         100175       -3531.230       -3514.780       0
         100176       -3015.955       -3630.051       0
         100177       -2747.026       -3768.121       0
         100178       -2120.242       -3318.509       0
         100179       -1658.911       -3691.127       0
         100180         616.851       -3609.770       0
         100181        1071.224       -3272.440       0
         100182        1748.410       -3654.642       0
         100183        1982.219       -3723.746       0
         100184        2340.046       -3589.648       0
         100185        3745.880       -3569.997       0
         100186        4449.197       -3585.473       0
         100187        4730.877       -3546.047       0
         100188        6033.407       -3347.834       0
         100189       -5824.112       -4106.397       0
         100190       -5206.616       -4452.751       0
         100191       -4705.836       -4511.952       0
         100192       -1747.781       -4180.429       0
         100193       -1306.944       -4087.819       0
         100194        -591.678       -4132.988       0
         100195         -14.934       -3882.309       0
         100196         429.248       -3938.247       0
         100197        1340.031       -4292.453       0
         100198        2299.704       -4135.420       0
         100199        2653.080       -4290.409       0
         100200        3428.377       -3798.888       0
         100201        4572.890       -3719.037       0
         100202        4531.948       -3856.635       0
         100203        4893.824       -3929.652       0
         100204        5371.078       -4079.916       0
         100205        5836.126       -4051.386       0
         100206       -4399.874       -4574.227       0
         100207       -4047.703       -4676.114       0
         100208       -3058.629       -4504.287       0
         100209       -1823.055       -4463.396       0
         100210        -841.833       -4643.526       0
         100211        -835.974       -4471.765       0
         100212        -254.735       -4478.348       0
         100213        -405.700       -4501.074       0
         100214          17.780       -4452.534       0
         100215         792.375       -4528.280       0
         100216        1784.121       -4641.187       0
         100217        1748.984       -4676.206       0
         100218        2736.064       -4420.115       0
         100220        5036.408       -4549.484       0
         100221        5189.800       -4671.056       0
         100222       -6168.779        2664.491       0
         100223       -6062.362        2997.108       0
         100224       -5429.941        3156.518       0
         100225       -5006.758        2765.357       0
         100226       -4794.763        2871.030       0
         100227       -4146.323        3056.619       0
         100228       -3290.754        3080.554       0
         100229       -2930.803        3217.663       0
         100230       -3339.437        2739.268       0
         100231       -2034.114        2978.557       0
         100232       -2408.095        3114.625       0
         100233        -244.185        3061.818       0
         100234         216.515        3312.936       0
         100235        1480.286        2980.398       0
         100236        2228.202        2984.474       0
         100237        4344.846        3164.254       0
         100238        3687.848        2902.065       0
         100239        5211.826        3328.017       0
         100240        5374.264        3111.205       0
         100241        5865.227        3305.941       0
         100242       -5863.595        2462.736       0
         100243       -5824.470        2202.746       0
         100244       -4146.754        2258.969       0
         100245       -3371.715        2250.551       0
         100246       -2433.618        2404.014       0
         100247       -2542.863        2242.045       0
         100248        -663.946        2611.607       0
         100249          17.291        2260.780       0
         100250         995.799        2390.682       0
         100251        2079.935        2347.823       0
         100252        1941.727        2504.807       0
         100253        2153.759        2621.328       0
         100254        2333.671        2268.971       0
         100255        4488.117        2551.394       0
         100256        4332.084        2528.491       0
         100257        5111.414        2446.239       0
         100258        5090.274        2652.460       0
         100259        5785.618        2568.466       0
         100260        5434.172        2771.031       0
         100261       -5995.504        1544.573       0
         100262       -5516.186        1792.485       0
         100263       -4935.543        2003.962       0
         100264       -3429.027        1637.864       0
         100265       -3473.615        1550.878       0
         100266       -2932.354        2031.296       0
         100267       -3349.752        2020.751       0
         100268       -2514.079        1832.427       0
         100269        -369.091        1705.831       0
         100270          85.718        1735.361       0
         100271        1202.903        2016.968       0
         100272        1539.646        1814.794       0
         100273        1535.028        1857.249       0
         100274        2458.431        2145.642       0
         100275        3332.633        2263.541       0
         100276        3343.947        1749.102       0
         100277        3896.223        2012.502       0
         100278        4900.231        1922.734       0
         100279        4616.453        2311.744       0
         100280       -5175.887        1433.752       0
         100281       -5767.643        1248.045       0
         100282       -4419.705        1297.323       0
         100283       -4536.831        1353.661       0
         100284       -3594.642        1385.531       0
         100285       -4067.458        1302.688       0
         100286       -2732.729        1082.968       0
         100287       -2870.605        1208.976       0
         100288       -2316.485        1069.113       0
         100289       -1155.142        1282.797       0
         100290       -1230.433        1256.728       0
         100291        -102.226        1331.827       0
         100292         807.241        1602.970       0
         100293        1763.253        1218.911       0
         100294        1485.953        1442.077       0
         100295        3535.748        1566.897       0
         100296        4048.745        1328.741       0
         100297        4639.106        1634.675       0
         100298       -4566.797         661.104       0
         100299       -3983.588         674.052       0
         100300       -4018.135         409.228       0
         100301       -3157.745         489.090       0
         100302       -3294.417         623.067       0
         100303       -1288.991         729.458       0
         100304       -1431.038         488.146       0
         100305        1231.986         891.280       0
         100306        1613.190         883.045       0
         100307        2331.936         577.618       0
         100308        2898.470         467.190       0
         100309        3314.709         797.641       0
         100310        3154.032         828.403       0
         100311        3497.160         761.667       0
         100312        4343.461         542.677       0
         100313        5280.591         879.917       0
         100314        5926.155         701.283       0
         100315       -3812.377         232.623       0
         100316       -3218.712        -104.484       0
         100317        -505.578         207.149       0
         100318         123.525         310.072       0
         100319         130.570         128.768       0
         100321        1575.513          29.036       0
         100322        3579.607         135.005       0
         100323        3832.696        -179.090       0
         100324        4631.514         323.578       0
         100325        5943.257         162.475       0
         100326       -5923.201        -758.083       0
         100327       -5457.465        -875.463       0
         100328       -5424.727        -730.216       0
         100329       -4828.018        -821.086       0
         100330       -4533.526        -698.202       0
         100331       -3721.250        -457.001       0
         100332       -1934.237        -425.726       0
         100333       -1899.843        -391.590       0
         100334       -1439.664        -637.212       0
         100335        -394.588        -479.707       0
         100336        -144.172        -658.881       0
         100337        1188.952        -779.495       0
         100338        1654.316        -376.112       0
         100339        1611.792        -674.685       0
         100340        2231.201        -773.127       0
         100341        2406.626        -380.652       0
         100342        4044.318        -380.721       0
         100343        5377.002        -501.987       0
         100344        4770.454        -643.652       0
         100345        6088.852        -178.254       0
         100346       -1650.452       -1319.175       0
         100347        -765.363       -1255.584       0
         100348         622.834       -1394.263       0
         100349         454.050       -1291.683       0
         100350         807.667       -1307.603       0
         100351        1514.624        -807.824       0
         100352        1507.214       -1164.086       0
         100353        2506.431       -1440.866       0
         100354        4191.671        -904.704       0
         100355        5318.961        -840.578       0
         100357       -6016.985       -2120.039       0
         100358       -5984.416       -2128.711       0
         100359       -4352.771       -1901.549       0
         100360       -4021.314       -1722.012       0
         100361       -2144.889       -1977.604       0
         100362       -1506.539       -1985.881       0
         100363        -177.769       -1444.385       0
         100364        -206.559       -1406.970       0
         100365         196.078       -1927.643       0
         100366        1142.631       -1793.250       0
         100367        1191.776       -1737.587       0
         100368        3820.778       -1396.103       0
         100369        4068.748       -1602.040       0
         100370        4357.267       -1686.620       0
         100372       -5892.745       -2373.982       0
         100373       -5023.399       -2614.642       0
         100374       -4268.636       -2546.280       0
         100375       -3934.502       -2301.954       0
         100376       -3073.868       -2238.159       0
         100377       -1825.548       -2140.941       0
         100378       -1636.159       -2256.131       0
         100379       -1451.922       -2489.375       0
         100380        -136.085       -2402.124       0
         100381         286.184       -2225.716       0
         100382         192.680       -2575.739       0
         100383        3181.206       -2369.306       0
         100384        4077.402       -2017.880       0
         100385        3868.495       -1954.759       0
         100386       -5634.451       -2837.977       0
         100387       -5069.192       -3229.010       0
         100388       -4753.801       -3318.419       0
         100389       -4180.793       -2823.612       0
         100390       -3252.884       -3175.557       0
         100391       -3730.519       -3239.900       0
         100392       -2763.935       -2783.931       0
         100393       -2074.546       -3162.702       0
         100394       -2149.767       -2909.347       0
         100395        -139.088       -3098.798       0
         100396         -47.515       -3048.981       0
         100398        2822.989       -3108.756       0
         100399        3499.083       -3246.166       0
         100400        3489.417       -2932.973       0
         100401        4641.190       -2659.609       0
         100402        5165.391       -3105.058       0
         100404       -6114.054       -3716.646       0
         100405       -5477.980       -3638.758       0
         100406       -4177.574       -3611.364       0
         100407       -3768.482       -3362.645       0
         100408       -3040.830       -3373.489       0
         100409       -1356.669       -3254.133       0
         100410        -958.264       -3674.474       0
         100411        -482.056       -3295.940       0
         100412        -687.606       -3422.545       0
         100413         203.865       -3468.170       0
         100414         523.561       -3600.290       0
         100415         879.321       -3309.179       0
         100416         983.915       -3653.679       0
